Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Level ID,Reference
"=""2s2.2p4.(3P).4d""","=""4F""","=""5/2""",6,"=""""","=""16.605428""","=""""","=""""","=""009001.000075""","="""""
"=""2s2.2p4.(3P).4d""","=""4F""","=""3/2""",4,"=""""","=""16.610334""","=""""","=""""","=""009001.000077""","="""""
"=""2s2.2p4.(3P).4d""","=""2F""","=""7/2""",8,"=""""","=""16.565096""","=""""","=""""","=""009001.000068""","="""""
"=""2s2.2p4.(3P).4d""","=""2F""","=""5/2""",6,"=""""","=""16.624390""","=""""","=""""","=""009001.000078""","="""""
"=""2s2.2p4.(3P).4d""","=""4P""","=""1/2""",2,"=""""","=""16.571619""","=""""","=""""","=""009001.000071""","="""""
"=""2s2.2p4.(3P).4d""","=""4P""","=""3/2""",4,"=""""","=""16.603901""","=""""","=""""","=""009001.000073""","="""""
"=""2s2.2p4.(3P).4d""","=""4P""","=""5/2""",6,"=""""","=""16.609627""","=""""","=""""","=""009001.000076""","="""""
"=""2s2.2p4.(3P).4d""","=""2P""","=""1/2""",2,"=""""","=""16.602772""","=""""","=""""","=""009001.000072""","="""""
"=""2s2.2p4.(3P).4d""","=""2P""","=""3/2""",4,"=""""","=""16.625200""","=""""","=""""","=""009001.000079""","="""""
"=""2s2.2p4.(3P).5p""","=""4D*""","=""7/2""",8,"=""""","=""16.645708""","=""""","=""""","=""009001.000080""","="""""
"=""2s2.2p4.(3P).6s""","=""4P""","=""5/2""",6,"=""""","=""16.812735""","=""""","=""""","=""009001.000081""","="""""
"=""2s2.2p4.(3P).6s""","=""4P""","=""3/2""",4,"=""""","=""16.822829""","=""""","=""""","=""009001.000082""","="""""
"=""2s2.2p4.(3P).6s""","=""4P""","=""1/2""",2,"=""""","=""16.861265""","=""""","=""""","=""009001.000084""","="""""
"=""2s2.2p4.(3P).6s""","=""2P""","=""3/2""",4,"=""""","=""16.857684""","=""""","=""""","=""009001.000083""","="""""
"=""2s2.2p4.(3P).6s""","=""2P""","=""1/2""",2,"=""""","=""16.880599""","=""""","=""""","=""009001.000094""","="""""
"=""2s2.2p4.(3P).5d""","=""4D""","=""7/2""",8,"=""""","=""16.870639""","=""""","=""""","=""009001.000085""","="""""
"=""2s2.2p4.(3P).5d""","=""4D""","=""5/2""",6,"=""""","=""16.871552""","=""""","=""""","=""009001.000086""","="""""
"=""2s2.2p4.(3P).5d""","=""4D""","=""3/2""",4,"=""""","=""16.872990""","=""""","=""""","=""009001.000087""","="""""
"=""2s2.2p4.(3P).5d""","=""4D""","=""1/2""",2,"=""""","=""16.875419""","=""""","=""""","=""009001.000091""","="""""
"=""2s2.2p4.(3P).5d""","=""2D""","=""5/2""",6,"=""""","=""16.873287""","=""""","=""""","=""009001.000088""","="""""
"=""2s2.2p4.(3P).5d""","=""2D""","=""3/2""",4,"=""""","=""16.875962""","=""""","=""""","=""009001.000092""","="""""
"=""2s2.2p4.(3P).5d""","=""4F""","=""9/2""",10,"=""""","=""16.874381""","=""""","=""""","=""009001.000089""","="""""
"=""2s2.2p4.(3P).5d""","=""4F""","=""7/2""",8,"=""""","=""16.915056""","=""""","=""""","=""009001.000097""","="""""
"=""2s2.2p4.(3P).5d""","=""4F""","=""5/2""",6,"=""""","=""16.915766""","=""""","=""""","=""009001.000098""","="""""
"=""2s2.2p4.(3P).5d""","=""4F""","=""3/2""",4,"=""""","=""16.918274""","=""""","=""""","=""009001.000100""","="""""
"=""2s2.2p4.(3P).5d""","=""2F""","=""7/2""",8,"=""""","=""16.874454""","=""""","=""""","=""009001.000090""","="""""
