Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Level ID,Reference
"=""1s.12f""","=""3F*""","=""3""",7,"=""[""","=""24.4929111315754""","=""]""","=""0.0000000000011""","=""002001.000495""","=""L22715c201"""
"=""1s.12f""","=""3F*""","=""4""",9,"=""[""","=""24.4929111520585""","=""]""","=""0.0000000000006""","=""002001.000520""","=""L22715c201"""
"=""1s.12f""","=""3F*""","=""2""",5,"=""[""","=""24.4929111915795""","=""]""","=""0.0000000000007""","=""002001.000470""","=""L22715c201"""
"=""1s.12f""","=""1F*""","=""3""",7,"=""[""","=""24.4929112583427""","=""]""","=""0.0000000000009""","=""002001.000445""","=""L22715c201"""
"=""1s.12g""","=""3G""","=""4""",9,"=""[""","=""24.4929160668271""","=""]""","=""0.0000000000004""","=""002001.000595""","=""L22715c201"""
"=""1s.12g""","=""3G""","=""5""",11,"=""[""","=""24.49291609159562""","=""]""","=""0.00000000000025""","=""002001.000620""","=""L22715c201"""
"=""1s.12g""","=""3G""","=""3""",7,"=""[""","=""24.4929161141802""","=""]""","=""0.0000000000004""","=""002001.000570""","=""L22715c201"""
"=""1s.12g""","=""1G""","=""4""",9,"=""[""","=""24.49291612947205""","=""]""","=""0.00000000000025""","=""002001.000545""","=""L22715c201"""
"=""1s.12h""","=""3H*""","=""5""",11,"=""[""","=""24.49291727032382""","=""]""","=""0.00000000000025""","=""002001.000695""","=""L22715c201"""
"=""1s.12h""","=""3H*""","=""6""",13,"=""[""","=""24.49291728650648""","=""]""","=""0.00000000000025""","=""002001.000720""","=""L22715c201"""
"=""1s.12h""","=""3H*""","=""4""",9,"=""[""","=""24.49291730119377""","=""]""","=""0.00000000000025""","=""002001.000670""","=""L22715c201"""
"=""1s.12h""","=""1H*""","=""5""",11,"=""[""","=""24.49291731215472""","=""]""","=""0.00000000000025""","=""002001.000645""","=""L22715c201"""
"=""1s.12i""","=""3I""","=""6""",13,"=""[""","=""24.49291766070294""","=""]""","=""0.00000000000025""","=""002001.000795""","=""L22715c201"""
"=""1s.12i""","=""3I""","=""7""",15,"=""[""","=""24.49291767205344""","=""]""","=""0.00000000000025""","=""002001.000820""","=""L22715c201"""
"=""1s.12i""","=""3I""","=""5""",11,"=""[""","=""24.49291768239584""","=""]""","=""0.00000000000025""","=""002001.000770""","=""L22715c201"""
"=""1s.12i""","=""1I""","=""6""",13,"=""[""","=""24.49291769061289""","=""]""","=""0.00000000000025""","=""002001.000745""","=""L22715c201"""
"=""1s.12p""","=""1P*""","=""1""",3,"=""[""","=""24.493108062951""","=""]""","=""0.000000000007""","=""002001.000191""","=""L22715c201"""
"=""1s.13s""","=""3S""","=""1""",3,"=""[""","=""24.50308636307""","=""]""","=""0.00000000010""","=""002001.000226""","=""L22715c201"""
"=""1s.13s""","=""1S""","=""0""",1,"=""[""","=""24.50513227197""","=""]""","=""0.00000000011""","=""002001.000201""","=""L22715c201"""
"=""1s.13p""","=""3P*""","=""2""",5,"=""[""","=""24.50604111229""","=""]""","=""0.00000000004""","=""002001.000321""","=""L22715c201"""
"=""1s.13p""","=""3P*""","=""1""",3,"=""[""","=""24.50604114291""","=""]""","=""0.00000000004""","=""002001.000296""","=""L22715c201"""
"=""1s.13p""","=""3P*""","=""0""",1,"=""[""","=""24.50604151938""","=""]""","=""0.00000000004""","=""002001.000271""","=""L22715c201"""
"=""1s.13d""","=""3D""","=""3""",7,"=""[""","=""24.506857651803""","=""]""","=""0.000000000004""","=""002001.000421""","=""L22715c201"""
"=""1s.13d""","=""3D""","=""2""",5,"=""[""","=""24.506857656561""","=""]""","=""0.000000000004""","=""002001.000396""","=""L22715c201"""
"=""1s.13d""","=""3D""","=""1""",3,"=""[""","=""24.506857723025""","=""]""","=""0.000000000004""","=""002001.000371""","=""L22715c201"""
"=""1s.13d""","=""1D""","=""2""",5,"=""[""","=""24.5068670518803""","=""]""","=""0.0000000000025""","=""002001.000346""","=""L22715c201"""
"=""1s.13f""","=""3F*""","=""3""",7,"=""[""","=""24.5068875745580""","=""]""","=""0.0000000000011""","=""002001.000496""","=""L22715c201"""
"=""1s.13f""","=""3F*""","=""4""",9,"=""[""","=""24.5068875905076""","=""]""","=""0.0000000000005""","=""002001.000521""","=""L22715c201"""
"=""1s.13f""","=""3F*""","=""2""",5,"=""[""","=""24.5068876215910""","=""]""","=""0.0000000000006""","=""002001.000471""","=""L22715c201"""
"=""1s.13f""","=""1F*""","=""3""",7,"=""[""","=""24.5068876746984""","=""]""","=""0.0000000000009""","=""002001.000446""","=""L22715c201"""
"=""1s.13g""","=""3G""","=""4""",9,"=""[""","=""24.5068914680669""","=""]""","=""0.0000000000004""","=""002001.000596""","=""L22715c201"""
"=""1s.13g""","=""3G""","=""5""",11,"=""[""","=""24.50689148754531""","=""]""","=""0.00000000000025""","=""002001.000621""","=""L22715c201"""
"=""1s.13g""","=""3G""","=""3""",7,"=""[""","=""24.5068915053084""","=""]""","=""0.0000000000004""","=""002001.000571""","=""L22715c201"""
"=""1s.13g""","=""1G""","=""4""",9,"=""[""","=""24.50689151733895""","=""]""","=""0.00000000000025""","=""002001.000546""","=""L22715c201"""
"=""1s.13h""","=""3H*""","=""5""",11,"=""[""","=""24.50689241926746""","=""]""","=""0.00000000000025""","=""002001.000696""","=""L22715c201"""
"=""1s.13h""","=""3H*""","=""6""",13,"=""[""","=""24.50689243199543""","=""]""","=""0.00000000000025""","=""002001.000721""","=""L22715c201"""
"=""1s.13h""","=""3H*""","=""4""",9,"=""[""","=""24.50689244354741""","=""]""","=""0.00000000000025""","=""002001.000671""","=""L22715c201"""
"=""1s.13h""","=""1H*""","=""5""",11,"=""[""","=""24.50689245216853""","=""]""","=""0.00000000000025""","=""002001.000646""","=""L22715c201"""
"=""1s.13i""","=""3I""","=""6""",13,"=""[""","=""24.50689272850203""","=""]""","=""0.00000000000025""","=""002001.000796""","=""L22715c201"""
"=""1s.13i""","=""3I""","=""7""",15,"=""[""","=""24.50689273742951""","=""]""","=""0.00000000000025""","=""002001.000821""","=""L22715c201"""
"=""1s.13i""","=""3I""","=""5""",11,"=""[""","=""24.50689274556400""","=""]""","=""0.00000000000025""","=""002001.000771""","=""L22715c201"""
"=""1s.13i""","=""1I""","=""6""",13,"=""[""","=""24.50689275202692""","=""]""","=""0.00000000000025""","=""002001.000746""","=""L22715c201"""
"=""1s.13p""","=""1P*""","=""1""",3,"=""[""","=""24.507042603098""","=""]""","=""0.000000000006""","=""002001.000192""","=""L22715c201"""
"=""1s.14s""","=""3S""","=""1""",3,"=""[""","=""24.51494192561""","=""]""","=""0.00000000009""","=""002001.000227""","=""L22715c201"""
"=""1s.14s""","=""1S""","=""0""",1,"=""[""","=""24.51657388180""","=""]""","=""0.00000000009""","=""002001.000202""","=""L22715c201"""
"=""1s.14p""","=""3P*""","=""2""",5,"=""[""","=""24.51729989469""","=""]""","=""0.00000000003""","=""002001.000322""","=""L22715c201"""
"=""1s.14p""","=""3P*""","=""1""",3,"=""[""","=""24.51729991916""","=""]""","=""0.00000000003""","=""002001.000297""","=""L22715c201"""
"=""1s.14p""","=""3P*""","=""0""",1,"=""[""","=""24.51730022015""","=""]""","=""0.00000000003""","=""002001.000272""","=""L22715c201"""
"=""1s.14d""","=""3D""","=""3""",7,"=""[""","=""24.517953381632""","=""]""","=""0.000000000003""","=""002001.000422""","=""L22715c201"""
"=""1s.14d""","=""3D""","=""2""",5,"=""[""","=""24.517953385446""","=""]""","=""0.000000000003""","=""002001.000397""","=""L22715c201"""
"=""1s.14d""","=""3D""","=""1""",3,"=""[""","=""24.517953438655""","=""]""","=""0.000000000003""","=""002001.000372""","=""L22715c201"""
"=""1s.14d""","=""1D""","=""2""",5,"=""[""","=""24.5179609339738""","=""]""","=""0.0000000000022""","=""002001.000347""","=""L22715c201"""
"=""1s.14f""","=""3F*""","=""3""",7,"=""[""","=""24.5179773762834""","=""]""","=""0.0000000000010""","=""002001.000497""","=""L22715c201"""
"=""1s.14f""","=""3F*""","=""4""",9,"=""[""","=""24.5179773889519""","=""]""","=""0.0000000000005""","=""002001.000522""","=""L22715c201"""
"=""1s.14f""","=""3F*""","=""2""",5,"=""[""","=""24.5179774138384""","=""]""","=""0.0000000000005""","=""002001.000472""","=""L22715c201"""
"=""1s.14f""","=""1F*""","=""3""",7,"=""[""","=""24.5179774567411""","=""]""","=""0.0000000000009""","=""002001.000447""","=""L22715c201"""
"=""1s.14g""","=""3G""","=""4""",9,"=""[""","=""24.51798050114187""","=""]""","=""0.00000000000025""","=""002001.000597""","=""L22715c201"""
"=""1s.14g""","=""3G""","=""5""",11,"=""[""","=""24.51798051673562""","=""]""","=""0.00000000000025""","=""002001.000622""","=""L22715c201"""
"=""1s.14g""","=""3G""","=""3""",7,"=""[""","=""24.51798053095760""","=""]""","=""0.00000000000025""","=""002001.000572""","=""L22715c201"""
"=""1s.14g""","=""1G""","=""4""",9,"=""[""","=""24.51798054059179""","=""]""","=""0.00000000000025""","=""002001.000547""","=""L22715c201"""
"=""1s.14h""","=""3H*""","=""5""",11,"=""[""","=""24.51798126565981""","=""]""","=""0.00000000000025""","=""002001.000697""","=""L22715c201"""
"=""1s.14h""","=""3H*""","=""6""",13,"=""[""","=""24.51798127585057""","=""]""","=""0.00000000000025""","=""002001.000722""","=""L22715c201"""
"=""1s.14h""","=""3H*""","=""4""",9,"=""[""","=""24.51798128509967""","=""]""","=""0.00000000000025""","=""002001.000672""","=""L22715c201"""
"=""1s.14h""","=""1H*""","=""5""",11,"=""[""","=""24.51798129200224""","=""]""","=""0.00000000000025""","=""002001.000647""","=""L22715c201"""
"=""1s.14i""","=""3I""","=""6""",13,"=""[""","=""24.51798151464203""","=""]""","=""0.00000000000025""","=""002001.000797""","=""L22715c201"""
"=""1s.14i""","=""3I""","=""7""",15,"=""[""","=""24.51798152178984""","=""]""","=""0.00000000000025""","=""002001.000822""","=""L22715c201"""
"=""1s.14i""","=""3I""","=""5""",11,"=""[""","=""24.51798152830273""","=""]""","=""0.00000000000025""","=""002001.000772""","=""L22715c201"""
"=""1s.14i""","=""1I""","=""6""",13,"=""[""","=""24.51798153347746""","=""]""","=""0.00000000000025""","=""002001.000747""","=""L22715c201"""
"=""1s.14p""","=""1P*""","=""1""",3,"=""[""","=""24.518101588364""","=""]""","=""0.000000000005""","=""002001.000193""","=""L22715c201"""
"=""1s.15s""","=""3S""","=""1""",3,"=""[""","=""24.52446167530""","=""]""","=""0.00000000007""","=""002001.000228""","=""L22715c201"""
"=""1s.15s""","=""1S""","=""0""",1,"=""[""","=""24.52578423650""","=""]""","=""0.00000000008""","=""002001.000203""","=""L22715c201"""
"=""1s.15p""","=""3P*""","=""2""",5,"=""[""","=""24.52637336828""","=""]""","=""0.00000000003""","=""002001.000323""","=""L22715c201"""
"=""1s.15p""","=""3P*""","=""1""",3,"=""[""","=""24.52637338816""","=""]""","=""0.00000000003""","=""002001.000298""","=""L22715c201"""
"=""1s.15p""","=""3P*""","=""0""",1,"=""[""","=""24.52637363257""","=""]""","=""0.00000000003""","=""002001.000273""","=""L22715c201"""
"=""1s.15d""","=""3D""","=""3""",7,"=""[""","=""24.526904474579""","=""]""","=""0.000000000003""","=""002001.000423""","=""L22715c201"""
"=""1s.15d""","=""3D""","=""2""",5,"=""[""","=""24.526904477683""","=""]""","=""0.000000000003""","=""002001.000398""","=""L22715c201"""
"=""1s.15d""","=""3D""","=""1""",3,"=""[""","=""24.526904520940""","=""]""","=""0.000000000003""","=""002001.000373""","=""L22715c201"""
"=""1s.15d""","=""1D""","=""2""",5,"=""[""","=""24.5269106320262""","=""]""","=""0.0000000000020""","=""002001.000348""","=""L22715c201"""
"=""1s.15f""","=""3F*""","=""3""",7,"=""[""","=""24.5269240072354""","=""]""","=""0.0000000000010""","=""002001.000498""","=""L22715c201"""
"=""1s.15f""","=""3F*""","=""4""",9,"=""[""","=""24.5269240174689""","=""]""","=""0.0000000000004""","=""002001.000523""","=""L22715c201"""
"=""1s.15f""","=""3F*""","=""2""",5,"=""[""","=""24.5269240377021""","=""]""","=""0.0000000000005""","=""002001.000473""","=""L22715c201"""
"=""1s.15f""","=""1F*""","=""3""",7,"=""[""","=""24.5269240728357""","=""]""","=""0.0000000000007""","=""002001.000448""","=""L22715c201"""
"=""1s.15g""","=""3G""","=""4""",9,"=""[""","=""24.52692655277887""","=""]""","=""0.00000000000025""","=""002001.000598""","=""L22715c201"""
"=""1s.15g""","=""3G""","=""5""",11,"=""[""","=""24.52692656545589""","=""]""","=""0.00000000000025""","=""002001.000623""","=""L22715c201"""
"=""1s.15g""","=""3G""","=""3""",7,"=""[""","=""24.52692657701890""","=""]""","=""0.00000000000025""","=""002001.000573""","=""L22715c201"""
"=""1s.15g""","=""1G""","=""4""",9,"=""[""","=""24.52692658485321""","=""]""","=""0.00000000000025""","=""002001.000548""","=""L22715c201"""
"=""1s.15h""","=""3H*""","=""5""",11,"=""[""","=""24.52692717628425""","=""]""","=""0.00000000000025""","=""002001.000698""","=""L22715c201"""
"=""1s.15h""","=""3H*""","=""6""",13,"=""[""","=""24.52692718456974""","=""]""","=""0.00000000000025""","=""002001.000723""","=""L22715c201"""
"=""1s.15h""","=""3H*""","=""4""",9,"=""[""","=""24.52692719208963""","=""]""","=""0.00000000000025""","=""002001.000673""","=""L22715c201"""
"=""1s.15h""","=""1H*""","=""5""",11,"=""[""","=""24.52692719770165""","=""]""","=""0.00000000000025""","=""002001.000648""","=""L22715c201"""
"=""1s.15i""","=""3I""","=""6""",13,"=""[""","=""24.52692737962887""","=""]""","=""0.00000000000025""","=""002001.000798""","=""L22715c201"""
"=""1s.15i""","=""3I""","=""7""",15,"=""[""","=""24.52692738544026""","=""]""","=""0.00000000000025""","=""002001.000823""","=""L22715c201"""
"=""1s.15i""","=""3I""","=""5""",11,"=""[""","=""24.52692739073550""","=""]""","=""0.00000000000025""","=""002001.000773""","=""L22715c201"""
"=""1s.15i""","=""1I""","=""6""",13,"=""[""","=""24.52692739494278""","=""]""","=""0.00000000000025""","=""002001.000748""","=""L22715c201"""
"=""1s.15p""","=""1P*""","=""1""",3,"=""[""","=""24.527025054182""","=""]""","=""0.000000000004""","=""002001.000194""","=""L22715c201"""
"=""1s.16s""","=""3S""","=""1""",3,"=""[""","=""24.53222124199""","=""]""","=""0.00000000006""","=""002001.000229""","=""L22715c201"""
"=""1s.16s""","=""1S""","=""0""",1,"=""[""","=""24.53330793053""","=""]""","=""0.00000000007""","=""002001.000204""","=""L22715c201"""
"=""1s.16p""","=""3P*""","=""2""",5,"=""[""","=""24.533792549931""","=""]""","=""0.000000000024""","=""002001.000324""","=""L22715c201"""
"=""1s.16p""","=""3P*""","=""1""",3,"=""[""","=""24.533792566288""","=""]""","=""0.000000000024""","=""002001.000299""","=""L22715c201"""
"=""1s.16p""","=""3P*""","=""0""",1,"=""[""","=""24.533792767464""","=""]""","=""0.000000000025""","=""002001.000274""","=""L22715c201"""
"=""1s.16d""","=""3D""","=""3""",7,"=""[""","=""24.534230018546""","=""]""","=""0.000000000003""","=""002001.000424""","=""L22715c201"""
"=""1s.16d""","=""3D""","=""2""",5,"=""[""","=""24.534230021106""","=""]""","=""0.000000000003""","=""002001.000399""","=""L22715c201"""
"=""1s.16d""","=""3D""","=""1""",3,"=""[""","=""24.534230056745""","=""]""","=""0.000000000003""","=""002001.000374""","=""L22715c201"""
"=""1s.16d""","=""1D""","=""2""",5,"=""[""","=""24.5342351036565""","=""]""","=""0.0000000000017""","=""002001.000349""","=""L22715c201"""
"=""1s.16f""","=""3F*""","=""3""",7,"=""[""","=""24.5342461291987""","=""]""","=""0.0000000000009""","=""002001.000499""","=""L22715c201"""
"=""1s.16f""","=""3F*""","=""4""",9,"=""[""","=""24.5342461375862""","=""]""","=""0.0000000000004""","=""002001.000524""","=""L22715c201"""
"=""1s.16f""","=""3F*""","=""2""",5,"=""[""","=""24.5342461542577""","=""]""","=""0.0000000000004""","=""002001.000474""","=""L22715c201"""
"=""1s.16f""","=""1F*""","=""3""",7,"=""[""","=""24.5342461833777""","=""]""","=""0.0000000000007""","=""002001.000449""","=""L22715c201"""
"=""1s.16g""","=""3G""","=""4""",9,"=""[""","=""24.53424822997854""","=""]""","=""0.00000000000025""","=""002001.000599""","=""L22715c201"""
"=""1s.16g""","=""3G""","=""5""",11,"=""[""","=""24.53424824042322""","=""]""","=""0.00000000000025""","=""002001.000624""","=""L22715c201"""
"=""1s.16g""","=""3G""","=""3""",7,"=""[""","=""24.53424824995078""","=""]""","=""0.00000000000025""","=""002001.000574""","=""L22715c201"""
"=""1s.16g""","=""1G""","=""4""",9,"=""[""","=""24.53424825640689""","=""]""","=""0.00000000000025""","=""002001.000549""","=""L22715c201"""
"=""1s.16h""","=""3H*""","=""5""",11,"=""[""","=""24.53424874502849""","=""]""","=""0.00000000000025""","=""002001.000699""","=""L22715c201"""
"=""1s.16h""","=""3H*""","=""6""",13,"=""[""","=""24.53424875185555""","=""]""","=""0.00000000000025""","=""002001.000724""","=""L22715c201"""
"=""1s.16h""","=""3H*""","=""4""",9,"=""[""","=""24.53424875805166""","=""]""","=""0.00000000000025""","=""002001.000674""","=""L22715c201"""
"=""1s.16h""","=""1H*""","=""5""",11,"=""[""","=""24.53424876267590""","=""]""","=""0.00000000000025""","=""002001.000649""","=""L22715c201"""
"=""1s.16i""","=""3I""","=""6""",13,"=""[""","=""24.53424891319483""","=""]""","=""0.00000000000025""","=""002001.000799""","=""L22715c201"""
"=""1s.16i""","=""3I""","=""7""",15,"=""[""","=""24.53424891798335""","=""]""","=""0.00000000000025""","=""002001.000824""","=""L22715c201"""
"=""1s.16i""","=""3I""","=""5""",11,"=""[""","=""24.53424892234647""","=""]""","=""0.00000000000025""","=""002001.000774""","=""L22715c201"""
"=""1s.16i""","=""1I""","=""6""",13,"=""[""","=""24.53424892581307""","=""]""","=""0.00000000000025""","=""002001.000749""","=""L22715c201"""
"=""1s.16p""","=""1P*""","=""1""",3,"=""[""","=""24.534329428726""","=""]""","=""0.000000000004""","=""002001.000249""","=""L22715c201"""
"=""1s.17s""","=""3S""","=""1""",3,"=""[""","=""24.53862926761""","=""]""","=""0.00000000005""","=""002001.000230""","=""L22715c201"""
"=""1s.17s""","=""1S""","=""0""",1,"=""[""","=""24.53953300075""","=""]""","=""0.00000000006""","=""002001.000205""","=""L22715c201"""
"=""1s.17p""","=""3P*""","=""2""",5,"=""[""","=""24.539936444217""","=""]""","=""0.000000000021""","=""002001.000325""","=""L22715c201"""
"=""1s.17p""","=""3P*""","=""1""",3,"=""[""","=""24.539936457840""","=""]""","=""0.000000000021""","=""002001.000300""","=""L22715c201"""
"=""1s.17p""","=""3P*""","=""0""",1,"=""[""","=""24.539936625406""","=""]""","=""0.000000000021""","=""002001.000275""","=""L22715c201"""
"=""1s.17d""","=""3D""","=""3""",7,"=""[""","=""24.5403010525758""","=""]""","=""0.0000000000022""","=""002001.000425""","=""L22715c201"""
"=""1s.17d""","=""3D""","=""2""",5,"=""[""","=""24.5403010547107""","=""]""","=""0.0000000000022""","=""002001.000400""","=""L22715c201"""
"=""1s.17d""","=""3D""","=""1""",3,"=""[""","=""24.5403010844219""","=""]""","=""0.0000000000022""","=""002001.000375""","=""L22715c201"""
"=""1s.17d""","=""1D""","=""2""",5,"=""[""","=""24.5403053000247""","=""]""","=""0.0000000000016""","=""002001.000350""","=""L22715c201"""
"=""1s.17f""","=""3F*""","=""3""",7,"=""[""","=""24.5403144953362""","=""]""","=""0.0000000000009""","=""002001.000500""","=""L22715c201"""
"=""1s.17f""","=""3F*""","=""4""",9,"=""[""","=""24.5403145022982""","=""]""","=""0.0000000000004""","=""002001.000525""","=""L22715c201"""
"=""1s.17f""","=""3F*""","=""2""",5,"=""[""","=""24.5403145161971""","=""]""","=""0.0000000000004""","=""002001.000475""","=""L22715c201"""
"=""1s.17f""","=""1F*""","=""3""",7,"=""[""","=""24.5403145405933""","=""]""","=""0.0000000000006""","=""002001.000450""","=""L22715c201"""
"=""1s.17g""","=""3G""","=""4""",9,"=""[""","=""24.54031624906159""","=""]""","=""0.00000000000025""","=""002001.000600""","=""L22715c201"""
"=""1s.17g""","=""3G""","=""5""",11,"=""[""","=""24.54031625776888""","=""]""","=""0.00000000000025""","=""002001.000625""","=""L22715c201"""
"=""1s.17g""","=""3G""","=""3""",7,"=""[""","=""24.54031626571205""","=""]""","=""0.00000000000025""","=""002001.000575""","=""L22715c201"""
"=""1s.17g""","=""1G""","=""4""",9,"=""[""","=""24.54031627109507""","=""]""","=""0.00000000000025""","=""002001.000550""","=""L22715c201"""
"=""1s.17h""","=""3H*""","=""5""",11,"=""[""","=""24.54031667935854""","=""]""","=""0.00000000000025""","=""002001.000700""","=""L22715c201"""
"=""1s.17h""","=""3H*""","=""6""",13,"=""[""","=""24.54031668505029""","=""]""","=""0.00000000000025""","=""002001.000725""","=""L22715c201"""
"=""1s.17h""","=""3H*""","=""4""",9,"=""[""","=""24.54031669021609""","=""]""","=""0.00000000000025""","=""002001.000675""","=""L22715c201"""
"=""1s.17h""","=""1H*""","=""5""",11,"=""[""","=""24.54031669407125""","=""]""","=""0.00000000000025""","=""002001.000650""","=""L22715c201"""
"=""1s.17i""","=""3I""","=""6""",13,"=""[""","=""24.54031681998514""","=""]""","=""0.00000000000025""","=""002001.000800""","=""L22715c201"""
"=""1s.17i""","=""3I""","=""7""",15,"=""[""","=""24.54031682397743""","=""]""","=""0.00000000000025""","=""002001.000825""","=""L22715c201"""
"=""1s.17i""","=""3I""","=""5""",11,"=""[""","=""24.54031682761500""","=""]""","=""0.00000000000025""","=""002001.000775""","=""L22715c201"""
"=""1s.17i""","=""1I""","=""6""",13,"=""[""","=""24.54031683050508""","=""]""","=""0.00000000000025""","=""002001.000750""","=""L22715c201"""
"=""1s.17p""","=""1P*""","=""1""",3,"=""[""","=""24.540383970169""","=""]""","=""0.000000000003""","=""002001.000250""","=""L22715c201"""
"=""1s.18s""","=""3S""","=""1""",3,"=""[""","=""24.54398233732""","=""]""","=""0.00000000004""","=""002001.000231""","=""L22715c201"""
"=""1s.18s""","=""1S""","=""0""",1,"=""[""","=""24.54474198645""","=""]""","=""0.00000000005""","=""002001.000206""","=""L22715c201"""
"=""1s.18p""","=""3P*""","=""2""",5,"=""[""","=""24.545081422311""","=""]""","=""0.000000000017""","=""002001.000326""","=""L22715c201"""
"=""1s.18p""","=""3P*""","=""1""",3,"=""[""","=""24.545081433777""","=""]""","=""0.000000000017""","=""002001.000301""","=""L22715c201"""
"=""1s.18p""","=""3P*""","=""0""",1,"=""[""","=""24.545081574822""","=""]""","=""0.000000000019""","=""002001.000276""","=""L22715c201"""
"=""1s.18d""","=""3D""","=""3""",7,"=""[""","=""24.5453884907962""","=""]""","=""0.0000000000020""","=""002001.000426""","=""L22715c201"""
"=""1s.18d""","=""3D""","=""2""",5,"=""[""","=""24.5453884925955""","=""]""","=""0.0000000000020""","=""002001.000401""","=""L22715c201"""
"=""1s.18d""","=""3D""","=""1""",3,"=""[""","=""24.5453885176235""","=""]""","=""0.0000000000020""","=""002001.000376""","=""L22715c201"""
"=""1s.18d""","=""1D""","=""2""",5,"=""[""","=""24.5453920745509""","=""]""","=""0.0000000000014""","=""002001.000351""","=""L22715c201"""
"=""1s.18f""","=""3F*""","=""3""",7,"=""[""","=""24.5453998231606""","=""]""","=""0.0000000000007""","=""002001.000501""","=""L22715c201"""
"=""1s.18f""","=""3F*""","=""4""",9,"=""[""","=""24.54539982900393""","=""]""","=""0.00000000000025""","=""002001.000526""","=""L22715c201"""
"=""1s.18f""","=""3F*""","=""2""",5,"=""[""","=""24.5453998407124""","=""]""","=""0.0000000000004""","=""002001.000476""","=""L22715c201"""
"=""1s.18f""","=""1F*""","=""3""",7,"=""[""","=""24.5453998613483""","=""]""","=""0.0000000000006""","=""002001.000451""","=""L22715c201"""
"=""1s.18g""","=""3G""","=""4""",9,"=""[""","=""24.54540130215355""","=""]""","=""0.00000000000025""","=""002001.000601""","=""L22715c201"""
"=""1s.18g""","=""3G""","=""5""",11,"=""[""","=""24.54540130948846""","=""]""","=""0.00000000000025""","=""002001.000626""","=""L22715c201"""
"=""1s.18g""","=""3G""","=""3""",7,"=""[""","=""24.54540131617989""","=""]""","=""0.00000000000025""","=""002001.000576""","=""L22715c201"""
"=""1s.18g""","=""1G""","=""4""",9,"=""[""","=""24.54540132071510""","=""]""","=""0.00000000000025""","=""002001.000551""","=""L22715c201"""
"=""1s.18h""","=""3H*""","=""5""",11,"=""[""","=""24.54540166527773""","=""]""","=""0.00000000000025""","=""002001.000701""","=""L22715c201"""
"=""1s.18h""","=""3H*""","=""6""",13,"=""[""","=""24.54540167007257""","=""]""","=""0.00000000000025""","=""002001.000726""","=""L22715c201"""
"=""1s.18h""","=""3H*""","=""4""",9,"=""[""","=""24.54540167442429""","=""]""","=""0.00000000000025""","=""002001.000676""","=""L22715c201"""
"=""1s.18h""","=""1H*""","=""5""",11,"=""[""","=""24.54540167767194""","=""]""","=""0.00000000000025""","=""002001.000651""","=""L22715c201"""
"=""1s.18i""","=""3I""","=""6""",13,"=""[""","=""24.54540178404480""","=""]""","=""0.00000000000025""","=""002001.000801""","=""L22715c201"""
"=""1s.18i""","=""3I""","=""7""",15,"=""[""","=""24.54540178740787""","=""]""","=""0.00000000000025""","=""002001.000826""","=""L22715c201"""
"=""1s.18i""","=""3I""","=""5""",11,"=""[""","=""24.54540179047227""","=""]""","=""0.00000000000025""","=""002001.000776""","=""L22715c201"""
"=""1s.18i""","=""1I""","=""6""",13,"=""[""","=""24.54540179290694""","=""]""","=""0.00000000000025""","=""002001.000751""","=""L22715c201"""
"=""1s.18p""","=""1P*""","=""1""",3,"=""[""","=""24.545458369802""","=""]""","=""0.000000000003""","=""002001.000251""","=""L22715c201"""
"=""1s.19s""","=""3S""","=""1""",3,"=""[""","=""24.54849992895""","=""]""","=""0.00000000004""","=""002001.000232""","=""L22715c201"""
"=""1s.19s""","=""1S""","=""0""",1,"=""[""","=""24.54914456634""","=""]""","=""0.00000000004""","=""002001.000207""","=""L22715c201"""
"=""1s.19p""","=""3P*""","=""2""",5,"=""[""","=""24.549432852684""","=""]""","=""0.000000000015""","=""002001.000327""","=""L22715c201"""
"=""1s.19p""","=""3P*""","=""1""",3,"=""[""","=""24.549432862427""","=""]""","=""0.000000000015""","=""002001.000302""","=""L22715c201"""
"=""1s.19p""","=""3P*""","=""0""",1,"=""[""","=""24.549432982268""","=""]""","=""0.000000000016""","=""002001.000277""","=""L22715c201"""
"=""1s.19d""","=""3D""","=""3""",7,"=""[""","=""24.5496938778988""","=""]""","=""0.0000000000017""","=""002001.000427""","=""L22715c201"""
"=""1s.19d""","=""3D""","=""2""",5,"=""[""","=""24.5496938794294""","=""]""","=""0.0000000000017""","=""002001.000402""","=""L22715c201"""
"=""1s.19d""","=""3D""","=""1""",3,"=""[""","=""24.5496939007088""","=""]""","=""0.0000000000017""","=""002001.000377""","=""L22715c201"""
"=""1s.19d""","=""1D""","=""2""",5,"=""[""","=""24.5496969290929""","=""]""","=""0.0000000000012""","=""002001.000352""","=""L22715c201"""
"=""1s.19f""","=""3F*""","=""3""",7,"=""[""","=""24.5497035191411""","=""]""","=""0.0000000000006""","=""002001.000502""","=""L22715c201"""
"=""1s.19f""","=""3F*""","=""4""",9,"=""[""","=""24.54970352409401""","=""]""","=""0.00000000000025""","=""002001.000527""","=""L22715c201"""
"=""1s.19f""","=""3F*""","=""2""",5,"=""[""","=""24.54970353404932""","=""]""","=""0.00000000000025""","=""002001.000477""","=""L22715c201"""
"=""1s.19f""","=""1F*""","=""3""",7,"=""[""","=""24.5497035516561""","=""]""","=""0.0000000000005""","=""002001.000452""","=""L22715c201"""
