Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Level ID,Reference
"=""1s.7h""","=""3H*""","=""6""",13,"=""[""","=""74.529510""","=""]""","=""0.000025""","=""003002.000165""","=""u46"""
"=""1s.7i""","=""1I""","=""6""",13,"=""[""","=""74.529513""","=""]""","=""0.000025""","=""003002.000174""","=""u46"""
"=""1s.7i""","=""3I""","=""5""",11,"=""[""","=""74.529513""","=""]""","=""0.000025""","=""003002.000175""","=""u46"""
"=""1s.7i""","=""3I""","=""6""",13,"=""[""","=""74.529513""","=""]""","=""0.000025""","=""003002.000176""","=""u46"""
"=""1s.7i""","=""3I""","=""7""",15,"=""[""","=""74.529513""","=""]""","=""0.000025""","=""003002.000177""","=""u46"""
"=""1s.7p""","=""1P*""","=""1""",3,"=""[""","=""74.535""","=""]""","=""0.003""","=""003002.000062""","=""L6124c205,L4191"""
"=""1s.8s""","=""3S""","=""1""",3,"=""[""","=""74.750335""","=""]""","=""0.000012""","=""003002.000071""","=""L3501c202"""
"=""1s.8s""","=""1S""","=""0""",1,"=""[""","=""74.773858""","=""]""","=""0.000025""","=""003002.000113""","=""u45"""
"=""1s.8p""","=""3P*""","=""0""",1,"=""[""","=""74.778071""","=""]""","=""0.000012""","=""003002.000114""","=""u45"""
"=""1s.8p""","=""3P*""","=""1""",3,"=""[""","=""74.778092""","=""]""","=""0.000012""","=""003002.000115""","=""u45"""
"=""1s.8p""","=""3P*""","=""2""",5,"=""[""","=""74.778131""","=""]""","=""0.000012""","=""003002.000116""","=""u45"""
"=""1s.8d""","=""3D""","=""1""",3,"=""[""","=""74.789122""","=""]""","=""0.000025""","=""003002.000072""","=""L3501c202"""
"=""1s.8d""","=""3D""","=""2""",5,"=""[""","=""74.789170""","=""]""","=""0.000012""","=""003002.000073""","=""L3501c202"""
"=""1s.8d""","=""3D""","=""3""",7,"=""[""","=""74.789252""","=""]""","=""0.000012""","=""003002.000074""","=""L3501c202"""
"=""1s.8d""","=""1D""","=""2""",5,"=""[""","=""74.789578""","=""]""","=""0.000019""","=""003002.000075""","=""L3501c202"""
"=""1s.8f""","=""3F*""","=""2""",5,"=""[""","=""74.789644""","=""]""","=""0.000025""","=""003002.000076""","=""L3501c202"""
"=""1s.8f""","=""3F*""","=""3""",7,"=""[""","=""74.789644""","=""]""","=""0.000025""","=""003002.000077""","=""L3501c202"""
"=""1s.8f""","=""3F*""","=""4""",9,"=""[""","=""74.789644""","=""]""","=""0.000025""","=""003002.000078""","=""L3501c202"""
"=""1s.8f""","=""1F*""","=""3""",7,"=""[""","=""74.789790""","=""]""","=""0.000012""","=""003002.000079""","=""L3501c202"""
"=""1s.8g""","=""1G""","=""4""",9,"=""[""","=""74.789794""","=""]""","=""0.000025""","=""003002.000150""","=""u46"""
"=""1s.8g""","=""3G""","=""3""",7,"=""[""","=""74.789794""","=""]""","=""0.000025""","=""003002.000151""","=""u46"""
"=""1s.8g""","=""3G""","=""4""",9,"=""[""","=""74.789794""","=""]""","=""0.000025""","=""003002.000152""","=""u46"""
"=""1s.8g""","=""3G""","=""5""",11,"=""[""","=""74.789794""","=""]""","=""0.000025""","=""003002.000153""","=""u46"""
"=""1s.8h""","=""1H*""","=""5""",11,"=""[""","=""74.789804""","=""]""","=""0.000025""","=""003002.000166""","=""u46"""
"=""1s.8h""","=""3H*""","=""4""",9,"=""[""","=""74.789804""","=""]""","=""0.000025""","=""003002.000167""","=""u46"""
"=""1s.8h""","=""3H*""","=""5""",11,"=""[""","=""74.789804""","=""]""","=""0.000025""","=""003002.000168""","=""u46"""
"=""1s.8h""","=""3H*""","=""6""",13,"=""[""","=""74.789804""","=""]""","=""0.000025""","=""003002.000169""","=""u46"""
"=""1s.8i""","=""1I""","=""6""",13,"=""[""","=""74.789806""","=""]""","=""0.000025""","=""003002.000178""","=""u46"""
"=""1s.8i""","=""3I""","=""5""",11,"=""[""","=""74.789806""","=""]""","=""0.000025""","=""003002.000179""","=""u46"""
"=""1s.8i""","=""3I""","=""6""",13,"=""[""","=""74.789806""","=""]""","=""0.000025""","=""003002.000180""","=""u46"""
"=""1s.8i""","=""3I""","=""7""",15,"=""[""","=""74.789806""","=""]""","=""0.000025""","=""003002.000181""","=""u46"""
"=""1s.8p""","=""1P*""","=""1""",3,"=""[""","=""74.79281""","=""]""","=""0.00012""","=""003002.000117""","=""u45"""
"=""1s.9s""","=""3S""","=""1""",3,"=""[""","=""74.940674""","=""]""","=""0.000012""","=""003002.000118""","=""u45"""
