Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Level ID,Reference
"=""2s2.2p2.(3P).4p""","=""4D*""","=""5/2""",6,"=""""","=""30.4881141""","=""""","=""""","=""008002.000074""","="""""
"=""2s2.2p2.(3P).4p""","=""4D*""","=""7/2""",8,"=""""","=""30.5037449""","=""""","=""""","=""008002.000075""","="""""
"=""2s2.2p2.(3P).4p""","=""4S*""","=""3/2""",4,"=""""","=""30.5362941""","=""""","=""""","=""008002.000076""","="""""
"=""2s2.2p2.(3P).4p""","=""4P*""","=""1/2""",2,"=""""","=""30.5397984""","=""""","=""""","=""008002.000077""","="""""
"=""2s2.2p2.(3P).4p""","=""4P*""","=""5/2""",6,"=""""","=""30.5566036""","=""""","=""""","=""008002.000078""","="""""
"=""2s2.2p2.(3P).4p""","=""4P*""","=""3/2""",4,"=""""","=""30.5600365""","=""""","=""""","=""008002.000079""","="""""
"=""2s2.2p2.(3P).4p""","=""2D*""","=""3/2""",4,"=""""","=""30.749350""","=""""","=""""","=""008002.000080""","="""""
"=""2s2.2p2.(3P).4p""","=""2D*""","=""5/2""",6,"=""""","=""30.771222""","=""""","=""""","=""008002.000081""","="""""
"=""2s2.2p2.(3P).4p""","=""2P*""","=""1/2""",2,"=""""","=""30.800949""","=""""","=""""","=""008002.000082""","="""""
"=""2s2.2p2.(3P).4p""","=""2P*""","=""3/2""",4,"=""""","=""30.811970""","=""""","=""""","=""008002.000083""","="""""
"=""2s2.2p2.(1D).3d""","=""2F""","=""7/2""",8,"=""""","=""31.147582""","=""""","=""""","=""008002.000084""","="""""
"=""2s2.2p2.(1D).3d""","=""2F""","=""5/2""",6,"=""""","=""31.147904""","=""""","=""""","=""008002.000085""","="""""
"=""2s2.2p2.(1D).3d""","=""2G""","=""9/2""",10,"=""""","=""31.319435""","=""""","=""""","=""008002.000086""","="""""
"=""2s2.2p2.(1D).3d""","=""2G""","=""7/2""",8,"=""""","=""31.319581""","=""""","=""""","=""008002.000087""","="""""
"=""2s2.2p2.(1S).3p""","=""2P*""","=""1/2""",2,"=""""","=""31.366419""","=""""","=""""","=""008002.000088""","="""""
"=""2s2.2p2.(1S).3p""","=""2P*""","=""3/2""",4,"=""""","=""31.367183""","=""""","=""""","=""008002.000089""","="""""
"=""2s2.2p2.(1D).3d""","=""2D""","=""3/2""",4,"=""""","=""31.373797""","=""""","=""""","=""008002.000090""","="""""
"=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""",6,"=""""","=""31.374055""","=""""","=""""","=""008002.000091""","="""""
"=""2s2.2p2.(1D).3d""","=""2P""","=""1/2""",2,"=""""","=""31.465948""","=""""","=""""","=""008002.000092""","="""""
"=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",4,"=""""","=""31.466247""","=""""","=""""","=""008002.000093""","="""""
"=""2s2.2p2.(3P).4d""","=""4F""","=""3/2""",4,"=""""","=""31.533845""","=""""","=""""","=""008002.000094""","="""""
"=""2s2.2p2.(3P).4d""","=""4F""","=""5/2""",6,"=""""","=""31.540144""","=""""","=""""","=""008002.000095""","="""""
"=""2s2.2p2.(3P).4d""","=""4F""","=""7/2""",8,"=""""","=""31.551524""","=""""","=""""","=""008002.000096""","="""""
"=""2s2.2p2.(3P).4d""","=""4F""","=""9/2""",10,"=""""","=""31.565137""","=""""","=""""","=""008002.000097""","="""""
"=""2s2.2p2.(3P).4d""","=""4D""","=""1/2""",2,"=""""","=""31.596961""","=""""","=""""","=""008002.000098""","="""""
"=""2s2.2p2.(3P).4d""","=""4D""","=""3/2""",4,"=""""","=""31.601262""","=""""","=""""","=""008002.000099""","="""""
"=""2s2.2p2.(3P).4d""","=""4D""","=""5/2""",6,"=""""","=""31.603128""","=""""","=""""","=""008002.000100""","="""""
"=""2s2.2p2.(3P).4d""","=""4D""","=""7/2""",8,"=""""","=""31.618417""","=""""","=""""","=""008002.000102""","="""""
"=""2s.2p3.(5S*).3s""","=""4S*""","=""3/2""",4,"=""""","=""31.613683""","=""""","=""""","=""008002.000101""","="""""
"=""2s2.2p2.(3P).4d""","=""4P""","=""5/2""",6,"=""""","=""31.628990""","=""""","=""""","=""008002.000103""","="""""
"=""2s2.2p2.(3P).4d""","=""4P""","=""3/2""",4,"=""""","=""31.633627""","=""""","=""""","=""008002.000104""","="""""
"=""2s2.2p2.(3P).4d""","=""4P""","=""1/2""",2,"=""""","=""31.636190""","=""""","=""""","=""008002.000105""","="""""
"=""2s2.2p2.(3P).4d""","=""2P""","=""3/2""",4,"=""""","=""31.637492""","=""""","=""""","=""008002.000106""","="""""
"=""2s2.2p2.(3P).4d""","=""2P""","=""1/2""",2,"=""""","=""31.650925""","=""""","=""""","=""008002.000107""","="""""
"=""2s2.2p2.(3P).4d""","=""2F""","=""5/2""",6,"=""""","=""31.653427""","=""""","=""""","=""008002.000108""","="""""
"=""2s2.2p2.(3P).4d""","=""2F""","=""7/2""",8,"=""""","=""31.673760""","=""""","=""""","=""008002.000109""","="""""
"=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""",2,"=""""","=""31.693188""","=""""","=""""","=""008002.000110""","="""""
"=""2s2.2p2.(3P).4f D""","=""2[3]*""","=""5/2""",6,"=""""","=""31.7015121""","=""""","=""""","=""008002.000111""","="""""
"=""2s2.2p2.(3P).4f D""","=""2[3]*""","=""7/2""",8,"=""""","=""31.7016866""","=""""","=""""","=""008002.000112""","="""""
"=""2s2.2p2.(3P).4f G""","=""2[3]*""","=""5/2""",6,"=""""","=""31.7097189""","=""""","=""""","=""008002.000113""","="""""
"=""2s2.2p2.(3P).4f G""","=""2[3]*""","=""7/2""",8,"=""""","=""31.7101222""","=""""","=""""","=""008002.000114""","="""""
"=""2s2.2p2.(3P).4f D""","=""2[2]*""","=""3/2""",4,"=""""","=""31.7167360""","=""""","=""""","=""008002.000115""","="""""
"=""2s2.2p2.(3P).4f D""","=""2[2]*""","=""5/2""",6,"=""""","=""31.7168283""","=""""","=""""","=""008002.000116""","="""""
"=""2s2.2p2.(3P).4f G""","=""2[4]*""","=""9/2""",10,"=""""","=""31.7185870""","=""""","=""""","=""008002.000117""","="""""
"=""2s2.2p2.(3P).4f G""","=""2[4]*""","=""7/2""",8,"=""""","=""31.718825""","=""""","=""""","=""008002.000118""","="""""
"=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""",4,"=""""","=""31.720478""","=""""","=""""","=""008002.000119""","="""""
"=""2s2.2p2.(3P).4d""","=""2D""","=""5/2""",6,"=""""","=""31.727258""","=""""","=""""","=""008002.000120""","="""""
"=""2s2.2p2.(3P).4f D""","=""2[1]*""","=""3/2""",4,"=""""","=""31.729084""","=""""","=""""","=""008002.000121""","="""""
"=""2s2.2p2.(3P).4f D""","=""2[1]*""","=""1/2""",2,"=""""","=""31.729090""","=""""","=""""","=""008002.000122""","="""""
"=""2s2.2p2.(3P).4f G""","=""2[5]*""","=""11/2""",12,"=""""","=""31.7371628""","=""""","=""""","=""008002.000123""","="""""
